# onion skin A3d strip probe
# comp	1920	1080
ms	pw	ph	x0	x1	y0	y1	span_w	span_h	zoom_x	zoom_y	axis_diff_pct	cost_ms	status	win_ok	wx0	wy0	dx	dy	win_cost_ms
26362.7	1592	568	223	862	147	508	640	362	0.333333	0.335185	0.552	20.8400	ok	0	0	0	-9999	-9999	0.0000
26408.8	1592	568	149	788	0	0	0	0	0.000000	0.000000	0.000	23.8280	no_edge	0	0	0	-9999	-9999	0.0000
26454.8	1592	568	107	746	0	0	0	0	0.000000	0.000000	0.000	11.0156	no_edge	0	0	0	-9999	-9999	0.0000
26485.5	1592	568	85	724	0	0	0	0	0.000000	0.000000	0.000	13.7894	no_edge	0	0	0	-9999	-9999	0.0000
26516.8	1592	568	77	716	0	0	0	0	0.000000	0.000000	0.000	15.6609	no_edge	0	0	0	-9999	-9999	0.0000
26563.8	1592	568	73	712	0	0	0	0	0.000000	0.000000	0.000	18.4162	no_edge	0	0	0	-9999	-9999	0.0000
26611.1	1592	568	73	712	0	0	0	0	0.000000	0.000000	0.000	21.5273	no_edge	0	0	0	-9999	-9999	0.0000
26657.9	1592	568	73	712	0	0	0	0	0.000000	0.000000	0.000	25.7449	no_edge	0	0	0	-9999	-9999	0.0000
26705.0	1592	568	73	712	0	0	0	0	0.000000	0.000000	0.000	10.7933	no_edge	0	0	0	-9999	-9999	0.0000
26735.2	1592	568	77	716	0	0	0	0	0.000000	0.000000	0.000	13.8420	no_edge	0	0	0	-9999	-9999	0.0000
26766.5	1592	568	82	721	0	0	0	0	0.000000	0.000000	0.000	15.9481	no_edge	0	0	0	-9999	-9999	0.0000
26813.5	1592	568	117	756	0	0	0	0	0.000000	0.000000	0.000	19.4646	no_edge	0	0	0	-9999	-9999	0.0000
26860.0	1592	568	205	844	0	0	0	0	0.000000	0.000000	0.000	22.8124	no_edge	0	0	0	-9999	-9999	0.0000
26905.9	1592	568	285	924	126	487	640	362	0.333333	0.335185	0.552	10.0214	ok	0	0	0	-9999	-9999	0.0000
26936.8	1592	568	320	959	128	489	640	362	0.333333	0.335185	0.552	12.6388	ok	0	0	0	-9999	-9999	0.0000
26968.8	1592	568	348	987	131	490	640	360	0.333333	0.333333	0.000	13.9543	ok	0	0	0	-9999	-9999	0.0000
27000.1	1592	568	363	1002	131	490	640	360	0.333333	0.333333	0.000	15.7078	ok	0	0	0	-9999	-9999	0.0000
27032.2	1592	568	376	1015	132	491	640	360	0.333333	0.333333	0.000	17.0605	ok	0	0	0	-9999	-9999	0.0000
27079.8	1592	568	401	1040	137	496	640	360	0.333333	0.333333	0.000	19.7618	ok	0	0	0	-9999	-9999	0.0000
27127.5	1592	568	422	1061	142	501	640	360	0.333333	0.333333	0.000	22.1020	ok	0	0	0	-9999	-9999	0.0000
27174.5	1592	568	426	1065	142	501	640	360	0.333333	0.333333	0.000	25.3547	ok	0	0	0	-9999	-9999	0.0000
27221.5	1592	568	426	1065	142	501	640	360	0.333333	0.333333	0.000	11.2144	ok	0	0	0	-9999	-9999	0.0000
27252.6	1592	568	394	1113	106	510	720	405	0.375000	0.375000	0.000	12.8599	ok	0	0	0	-9999	-9999	0.0000
27282.9	1592	568	359	1168	65	519	810	455	0.421875	0.421296	0.137	16.2161	ok	0	0	0	-9999	-9999	0.0000
27329.6	1592	568	359	1168	65	519	810	455	0.421875	0.421296	0.137	19.3097	ok	0	0	0	-9999	-9999	0.0000
27376.7	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	22.1756	no_edge	0	0	0	-9999	-9999	0.0000
27424.1	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	24.9208	no_edge	0	0	0	-9999	-9999	0.0000
27470.6	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	11.8429	no_edge	0	0	0	-9999	-9999	0.0000
27501.8	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	13.4705	no_edge	0	0	0	-9999	-9999	0.0000
27533.4	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	15.4886	no_edge	0	0	0	-9999	-9999	0.0000
27579.7	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	19.4966	no_edge	0	0	0	-9999	-9999	0.0000
27626.2	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	23.2599	no_edge	0	0	0	-9999	-9999	0.0000
27673.3	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	26.0140	no_edge	0	0	0	-9999	-9999	0.0000
27719.8	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	13.3561	no_edge	0	0	0	-9999	-9999	0.0000
27750.0	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	15.2927	no_edge	0	0	0	-9999	-9999	0.0000
27781.8	1592	568	299	1258	0	0	0	0	0.000000	0.000000	0.000	17.3700	no_edge	0	0	0	-9999	-9999	0.0000
27828.9	1592	568	285	1244	15	554	960	540	0.500000	0.500000	0.000	20.5382	ok	0	0	0	-9999	-9999	0.0000
27875.2	1592	568	265	1224	0	0	0	0	0.000000	0.000000	0.000	24.4237	no_edge	0	0	0	-9999	-9999	0.0000
27922.8	1592	568	253	1212	0	0	0	0	0.000000	0.000000	0.000	26.4836	no_edge	0	0	0	-9999	-9999	0.0000
27969.3	1592	568	251	1210	0	0	0	0	0.000000	0.000000	0.000	13.3667	no_edge	0	0	0	-9999	-9999	0.0000
28000.0	1592	568	250	1209	0	0	0	0	0.000000	0.000000	0.000	15.6996	no_edge	0	0	0	-9999	-9999	0.0000
28032.0	1592	568	250	1209	0	0	0	0	0.000000	0.000000	0.000	16.7606	no_edge	0	0	0	-9999	-9999	0.0000
28079.2	1592	568	249	1208	0	0	0	0	0.000000	0.000000	0.000	20.2568	no_edge	0	0	0	-9999	-9999	0.0000
28125.7	1592	568	247	1206	0	0	0	0	0.000000	0.000000	0.000	23.5846	no_edge	0	0	0	-9999	-9999	0.0000
28172.1	1592	568	246	1205	0	0	0	0	0.000000	0.000000	0.000	10.7684	no_edge	0	0	0	-9999	-9999	0.0000
28204.0	1592	568	239	1198	0	0	0	0	0.000000	0.000000	0.000	11.9002	no_edge	0	0	0	-9999	-9999	0.0000
28235.5	1592	568	229	1188	0	0	0	0	0.000000	0.000000	0.000	14.6890	no_edge	0	0	0	-9999	-9999	0.0000
28281.3	1592	568	225	1184	15	554	960	540	0.500000	0.500000	0.000	18.3670	ok	0	0	0	-9999	-9999	0.0000
28328.6	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	20.5641	ok	0	0	0	-9999	-9999	0.0000
28374.9	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	23.9241	ok	0	0	0	-9999	-9999	0.0000
28422.6	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	26.4905	ok	0	0	0	-9999	-9999	0.0000
28469.5	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	13.0386	ok	0	0	0	-9999	-9999	0.0000
28500.0	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	15.5331	ok	0	0	0	-9999	-9999	0.0000
28532.2	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	16.5023	ok	0	0	0	-9999	-9999	0.0000
28578.8	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	20.0506	ok	0	0	0	-9999	-9999	0.0000
28626.0	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	23.1745	ok	0	0	0	-9999	-9999	0.0000
28674.0	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	24.8321	ok	0	0	0	-9999	-9999	0.0000
28721.7	1592	568	225	1184	14	553	960	540	0.500000	0.500000	0.000	11.3717	ok	0	0	0	-9999	-9999	0.0000
28753.9	1592	568	222	1181	14	553	960	540	0.500000	0.500000	0.000	13.7275	ok	0	0	0	-9999	-9999	0.0000
28785.1	1592	568	218	1177	13	552	960	540	0.500000	0.500000	0.000	15.7313	ok	0	0	0	-9999	-9999	0.0000
28831.6	1592	568	207	1166	9	548	960	540	0.500000	0.500000	0.000	19.6852	ok	0	0	0	-9999	-9999	0.0000
28877.7	1592	568	192	1151	0	0	0	0	0.000000	0.000000	0.000	23.3168	no_edge	0	0	0	-9999	-9999	0.0000
28924.0	1592	568	177	1136	0	0	0	0	0.000000	0.000000	0.000	25.6634	no_edge	0	0	0	-9999	-9999	0.0000
28971.2	1592	568	166	1125	0	0	0	0	0.000000	0.000000	0.000	11.7015	no_edge	0	0	0	-9999	-9999	0.0000
29003.3	1592	568	157	1116	0	0	0	0	0.000000	0.000000	0.000	12.6046	no_edge	0	0	0	-9999	-9999	0.0000
29035.2	1592	568	147	1106	0	0	0	0	0.000000	0.000000	0.000	14.4517	no_edge	0	0	0	-9999	-9999	0.0000
29066.3	1592	568	140	1099	0	0	0	0	0.000000	0.000000	0.000	16.0286	no_edge	0	0	0	-9999	-9999	0.0000
29112.9	1592	568	137	1096	0	0	0	0	0.000000	0.000000	0.000	19.8615	no_edge	0	0	0	-9999	-9999	0.0000
29159.7	1592	568	135	1094	0	0	0	0	0.000000	0.000000	0.000	23.0653	no_edge	0	0	0	-9999	-9999	0.0000
29206.9	1592	568	138	1097	3	542	960	540	0.500000	0.500000	0.000	26.6832	ok	0	0	0	-9999	-9999	0.0000
29254.8	1592	568	141	1100	4	543	960	540	0.500000	0.500000	0.000	10.9483	ok	0	0	0	-9999	-9999	0.0000
29285.7	1592	568	143	1102	4	543	960	540	0.500000	0.500000	0.000	12.8900	ok	0	0	0	-9999	-9999	0.0000
29316.9	1592	568	143	1102	4	543	960	540	0.500000	0.500000	0.000	15.1803	ok	0	0	0	-9999	-9999	0.0000
29363.0	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	18.9888	no_edge	0	0	0	-9999	-9999	0.0000
29410.1	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	22.0001	no_edge	0	0	0	-9999	-9999	0.0000
29456.3	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	26.0792	no_edge	0	0	0	-9999	-9999	0.0000
29502.4	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	13.2340	no_edge	0	0	0	-9999	-9999	0.0000
29534.4	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	14.3985	no_edge	0	0	0	-9999	-9999	0.0000
29566.0	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	16.3978	no_edge	0	0	0	-9999	-9999	0.0000
29612.5	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	19.6057	no_edge	0	0	0	-9999	-9999	0.0000
29659.6	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	23.2362	no_edge	0	0	0	-9999	-9999	0.0000
29706.5	1592	568	75	1154	0	0	0	0	0.000000	0.000000	0.000	25.6553	no_edge	0	0	0	-9999	-9999	0.0000
29752.7	1592	568	69	1148	0	0	0	0	0.000000	0.000000	0.000	16.0991	no_edge	0	0	0	-9999	-9999	0.0000
29798.1	1592	568	60	1139	0	0	0	0	0.000000	0.000000	0.000	17.7565	no_edge	0	0	0	-9999	-9999	0.0000
29844.3	1592	568	47	1126	0	0	0	0	0.000000	0.000000	0.000	22.8104	no_edge	0	0	0	-9999	-9999	0.0000
29891.6	1592	568	43	1122	0	0	0	0	0.000000	0.000000	0.000	24.1737	no_edge	0	0	0	-9999	-9999	0.0000
29938.9	1592	568	42	1121	0	0	0	0	0.000000	0.000000	0.000	9.9051	no_edge	0	0	0	-9999	-9999	0.0000
29970.2	1592	568	42	1121	0	0	0	0	0.000000	0.000000	0.000	12.4782	no_edge	0	0	0	-9999	-9999	0.0000
