# onion skin A3e capture stream (dedicated thread)
# comp	1920	1080
t_ms	pw	ph	sx	sy	tx	ty	axis_diff_pct	cost_ms	status
53207.714	1592	729	0.437500	0.437037	232.00	191.00	0.106	15.9420	ok
53224.322	1592	729	0.437500	0.437037	272.00	191.00	0.106	17.2562	ok
53241.281	1592	729	0.437500	0.437037	304.00	191.00	0.106	16.6424	ok
53257.728	1592	729	0.437500	0.437037	344.00	191.00	0.106	16.2324	ok
53274.275	1592	729	0.437500	0.437037	365.00	191.00	0.106	16.8433	ok
53291.018	1592	729	0.437500	0.437037	377.00	191.00	0.106	16.3128	ok
53307.572	1592	729	0.437500	0.437037	382.00	193.00	0.106	16.7750	ok
53323.905	1592	729	0.437500	0.437037	384.00	194.00	0.106	15.8711	ok
53340.713	1592	729	0.437500	0.437037	385.00	195.00	0.106	17.7250	ok
53358.118	1592	729	0.437500	0.437037	387.00	195.00	0.106	17.0654	ok
53375.168	1592	729	0.437500	0.437037	387.00	195.00	0.106	17.0159	ok
53391.406	1592	729	0.437500	0.437037	393.00	197.00	0.106	15.4461	ok
53407.543	1592	729	0.437500	0.437037	408.00	199.00	0.106	16.8146	ok
53424.326	1592	729	0.437500	0.437037	415.00	200.00	0.106	16.7319	ok
53440.984	1592	729	0.437500	0.444444	0.00	0.00	1.562	16.5702	axis_disagree
53457.882	1592	729	0.437500	0.437037	455.00	200.00	0.106	17.2055	ok
53474.890	1592	729	0.437500	0.437037	473.00	200.00	0.106	16.7937	ok
53491.423	1592	729	0.437500	0.437037	490.00	200.00	0.106	16.2365	ok
53507.650	1592	729	0.437500	0.437037	500.00	200.00	0.106	16.1957	ok
53524.342	1592	729	0.437500	0.437037	508.00	200.00	0.106	17.1694	ok
53541.160	1592	729	0.437500	0.437037	511.00	200.00	0.106	16.4465	ok
53557.768	1592	729	0.437500	0.437037	513.00	200.00	0.106	16.7496	ok
53573.986	1592	729	0.437500	0.437037	514.00	200.00	0.106	15.6659	ok
53590.297	1592	729	0.437500	0.437037	514.00	200.00	0.106	16.9381	ok
53607.433	1592	729	0.437500	0.437037	514.00	200.00	0.106	17.3121	ok
53624.345	1592	729	0.437500	0.437037	514.00	200.00	0.106	16.4921	ok
53640.550	1592	729	0.437500	0.437037	514.00	200.00	0.106	15.8959	ok
53656.794	1592	729	0.437500	0.437037	514.00	200.00	0.106	16.5731	ok
53674.376	1592	729	0.437500	0.437037	514.00	199.00	0.106	18.5714	ok
53691.526	1592	729	0.437500	0.437037	513.00	197.00	0.106	15.7159	ok
53707.890	1592	729	0.437500	0.437037	511.00	194.00	0.106	16.9914	ok
53724.696	1592	729	0.437500	0.437037	509.00	192.00	0.106	16.6049	ok
53740.981	1592	729	0.437500	0.437037	505.00	187.00	0.106	15.9506	ok
53757.384	1592	729	0.437500	0.437037	496.00	177.00	0.106	16.8279	ok
53774.314	1592	729	0.441146	0.437037	485.00	167.00	0.940	17.0141	ok
53791.196	1592	729	0.437500	0.437037	474.00	151.00	0.106	16.7299	ok
53807.859	1592	729	0.437500	0.437037	460.00	133.00	0.106	16.5778	ok
53824.555	1592	729	0.437500	0.437037	444.00	113.00	0.106	16.7938	ok
53840.956	1592	729	0.437500	0.437037	434.00	99.00	0.106	15.9860	ok
53857.544	1592	729	0.437500	0.437037	434.00	99.00	0.106	17.1690	ok
53873.877	1592	729	0.437500	0.437037	421.00	83.00	0.106	15.4785	ok
53891.065	1592	729	0.437500	0.437037	420.00	81.00	0.106	18.8765	ok
53908.343	1592	729	0.437500	0.437037	420.00	81.00	0.106	15.6630	ok
53924.462	1592	729	0.437500	0.437037	420.00	81.00	0.106	16.5547	ok
53940.959	1592	729	0.437500	0.437037	418.00	87.00	0.106	16.4214	ok
53957.556	1592	729	0.437500	0.437037	417.00	91.00	0.106	16.7534	ok
53974.477	1592	729	0.437500	0.437037	415.00	98.00	0.106	17.0695	ok
53991.233	1592	729	0.437500	0.437037	412.00	104.00	0.106	16.4229	ok
54007.733	1592	729	0.437500	0.437037	407.00	111.00	0.106	16.5547	ok
54024.140	1592	729	0.437500	0.437037	401.00	115.00	0.106	16.2392	ok
54040.686	1592	729	0.437500	0.437037	396.00	116.00	0.106	16.8336	ok
54057.422	1592	729	0.437500	0.437037	392.00	119.00	0.106	16.6184	ok
54073.700	1592	729	0.437500	0.437037	389.00	120.00	0.106	15.9187	ok
54090.086	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.8323	ok
54106.975	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.9263	ok
54123.729	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.5626	ok
54140.429	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.8166	ok
54157.107	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.5180	ok
54173.531	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.3094	ok
54190.134	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.8776	ok
54206.933	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.6999	ok
54223.731	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.8789	ok
54240.217	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.0761	ok
54257.375	1592	729	0.437500	0.437037	389.00	120.00	0.106	18.2192	ok
54274.317	1592	729	0.437500	0.437037	389.00	120.00	0.106	15.6459	ok
54290.348	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.2720	ok
54306.769	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.5494	ok
54323.359	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.6120	ok
54340.007	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.6651	ok
54356.772	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.8462	ok
54373.844	1592	729	0.437500	0.437037	389.00	120.00	0.106	17.2786	ok
54391.647	1592	729	0.437500	0.437037	389.00	120.00	0.106	18.3065	ok
54408.131	1592	729	0.500000	0.500000	342.00	76.00	0.000	14.6399	ok
54423.693	1592	729	0.500000	0.500000	342.00	76.00	0.000	16.4651	ok
54440.571	1592	729	0.500000	0.500000	342.00	76.00	0.000	17.2713	ok
54457.440	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.4458	ok
54473.565	1592	729	0.562500	0.562037	296.00	33.00	0.082	15.7837	ok
54489.904	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.8747	ok
54506.621	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.5391	ok
54523.280	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.7593	ok
54540.022	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.7056	ok
54556.702	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.6355	ok
54573.474	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.8896	ok
54590.055	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.2535	ok
54606.755	1592	729	0.562500	0.562037	296.00	33.00	0.082	17.1253	ok
54623.761	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.8665	ok
54640.477	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.5498	ok
54656.937	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.3536	ok
54673.306	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.3656	ok
54689.952	1592	729	0.562500	0.562037	296.00	33.00	0.082	16.9137	ok
54707.531	1592	729	0.562500	0.562037	296.00	33.00	0.082	18.2235	ok
54724.293	1592	729	0.500000	0.500000	342.00	76.00	0.000	15.2807	ok
54740.185	1592	729	0.500000	0.500000	342.00	76.00	0.000	16.4839	ok
54757.216	1592	729	0.500000	0.500000	342.00	76.00	0.000	17.5567	ok
54773.850	1592	729	0.500000	0.500000	342.00	76.00	0.000	15.6916	ok
54790.133	1592	729	0.500000	0.500000	342.00	76.00	0.000	16.8560	ok
54807.181	1592	729	0.500000	0.500000	342.00	76.00	0.000	17.2190	ok
54823.798	1592	729	0.437500	0.437037	389.00	120.00	0.106	15.9965	ok
54840.069	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.5259	ok
54856.799	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.9121	ok
54873.564	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.5958	ok
54890.206	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.6699	ok
54907.580	1592	729	0.437500	0.437037	389.00	120.00	0.106	18.0576	ok
54923.932	1592	729	0.437500	0.437037	389.00	120.00	0.106	14.6277	ok
54939.736	1592	729	0.437500	0.437037	389.00	120.00	0.106	16.9620	ok
54956.988	1592	729	0.437500	0.437037	389.00	120.00	0.106	17.4396	ok
54973.779	1592	729	0.382812	0.382407	429.00	158.00	0.106	16.1218	ok
54990.083	1592	729	0.382812	0.382407	429.00	158.00	0.106	16.4699	ok
55007.220	1592	729	0.382812	0.382407	429.00	158.00	0.106	17.7856	ok
55023.959	1592	729	0.382812	0.382407	429.00	158.00	0.106	15.6507	ok
55040.446	1592	729	0.382812	0.382407	429.00	158.00	0.106	17.3054	ok
55057.000	1592	729	0.333333	0.333333	466.00	192.00	0.000	15.7829	ok
55073.242	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6824	ok
55089.980	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.7738	ok
55106.800	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.8459	ok
55123.437	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.4099	ok
55139.972	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6413	ok
55156.809	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.0121	ok
55173.493	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.3350	ok
55190.058	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.7759	ok
55206.761	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6095	ok
55223.573	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9957	ok
55240.358	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.5543	ok
55256.914	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.5394	ok
55273.679	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9486	ok
55290.511	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6983	ok
55306.946	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.0219	ok
55323.448	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9618	ok
55340.537	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.1965	ok
55357.158	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.0280	ok
55373.512	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6602	ok
55390.362	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.0196	ok
55407.190	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6174	ok
55424.329	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.6411	ok
55440.770	1592	729	0.333333	0.333333	466.00	192.00	0.000	15.2250	ok
55456.891	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9985	ok
55473.602	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.4081	ok
55490.267	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9014	ok
55506.926	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.3979	ok
55523.519	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.7732	ok
55540.255	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6791	ok
55556.774	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.3383	ok
55573.520	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.1343	ok
55590.344	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.4934	ok
55606.935	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6679	ok
55623.598	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.6404	ok
55640.038	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.2195	ok
55657.147	1592	729	0.333333	0.333333	466.00	192.00	0.000	17.9701	ok
55673.687	1592	729	0.375000	0.375000	435.00	163.00	0.000	15.0903	ok
55689.763	1592	729	0.375000	0.375000	435.00	163.00	0.000	17.0423	ok
55706.731	1592	729	0.375000	0.375000	435.00	163.00	0.000	16.8755	ok
55723.673	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.9894	ok
55740.445	1592	729	0.333333	0.333333	466.00	192.00	0.000	16.5347	ok
55757.046	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.6484	ok
55773.531	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3089	ok
55790.179	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.9681	ok
55806.849	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3516	ok
55823.448	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.8292	ok
55840.106	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.4665	ok
55856.727	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.7550	ok
55873.423	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.6211	ok
55890.022	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.5577	ok
55906.742	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.8617	ok
55923.269	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.1749	ok
55940.511	1592	729	0.291146	0.290741	496.00	222.00	0.139	18.2898	ok
55957.685	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.0390	ok
55973.838	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.2493	ok
55990.314	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.6838	ok
56006.821	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3109	ok
56023.685	1592	729	0.291146	0.290741	496.00	222.00	0.139	17.3979	ok
56040.566	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3440	ok
56056.927	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3577	ok
56073.526	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.8207	ok
56090.214	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.5353	ok
56106.926	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.8674	ok
56123.613	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.4885	ok
56140.118	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.5035	ok
56156.857	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.9526	ok
56174.566	1592	729	0.291146	0.290741	496.00	222.00	0.139	18.4432	ok
56191.249	1592	729	0.291146	0.290741	496.00	222.00	0.139	14.9042	ok
56206.882	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.3437	ok
56223.533	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.9405	ok
56240.421	1592	729	0.291146	0.290741	496.00	222.00	0.139	16.8171	ok
56257.422	1592	729	0.291146	0.290741	496.00	222.00	0.139	17.1656	ok
56273.973	1592	729	0.291146	0.290741	496.00	222.00	0.139	15.9221	ok
56290.788	1592	729	0.291146	0.290741	490.00	222.00	0.139	17.6888	ok
56308.167	1592	729	0.291146	0.290741	487.00	222.00	0.139	16.9354	ok
56324.831	1592	729	0.291146	0.290741	481.00	222.00	0.139	16.3719	ok
56341.266	1592	729	0.291146	0.290741	475.00	222.00	0.139	16.4774	ok
56358.860	1592	729	0.291146	0.290741	466.00	222.00	0.139	18.6907	ok
56375.436	1592	729	0.291146	0.290741	452.00	222.00	0.139	14.4411	ok
56391.542	1592	729	0.291146	0.290741	440.00	222.00	0.139	17.7483	ok
56409.439	1592	729	0.291146	0.290741	428.00	222.00	0.139	18.0227	ok
56425.927	1592	729	0.291146	0.290741	413.00	222.00	0.139	14.9344	ok
56442.438	1592	729	0.291146	0.290741	397.00	222.00	0.139	18.0680	ok
56458.891	1592	729	0.291146	0.290741	377.00	222.00	0.139	14.8173	ok
56475.167	1592	729	0.291146	0.290741	359.00	222.00	0.139	17.7131	ok
56492.257	1592	729	0.291146	0.290741	338.00	222.00	0.139	16.4492	ok
56508.360	1592	729	0.291146	0.290741	318.00	222.00	0.139	15.7368	ok
56524.999	1592	729	0.291146	0.290741	299.00	222.00	0.139	17.5305	ok
56541.730	1592	729	0.000000	0.000000	0.00	0.00	0.000	15.9117	no_edge
56558.029	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.6687	no_edge
56574.574	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.4083	no_edge
56590.987	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.4013	no_edge
56607.936	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.4769	no_edge
56625.138	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.9104	no_edge
56642.377	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.5520	no_edge
56659.667	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.0131	no_edge
56675.162	1592	729	0.000000	0.000000	0.00	0.00	0.000	13.9582	no_edge
56690.442	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.5846	no_edge
56707.124	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.7631	no_edge
56724.047	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.0548	no_edge
56740.823	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.4788	no_edge
56757.382	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.6210	no_edge
56774.079	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.7542	no_edge
56790.615	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.3004	no_edge
56807.046	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.5386	no_edge
56824.058	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.4672	no_edge
56841.258	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.9073	no_edge
56857.752	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.0639	no_edge
56874.098	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.6068	no_edge
56890.997	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.1758	no_edge
56907.792	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.3959	no_edge
56924.039	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.0464	no_edge
56941.281	1592	729	0.000000	0.000000	0.00	0.00	0.000	18.3730	no_edge
56957.874	1592	729	0.000000	0.000000	0.00	0.00	0.000	14.7957	no_edge
56973.813	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.0661	no_edge
56990.747	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.7844	no_edge
57007.414	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.5326	no_edge
57024.614	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.8445	no_edge
57041.421	1592	729	0.000000	0.000000	0.00	0.00	0.000	15.7537	no_edge
57057.751	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.8912	no_edge
57074.476	1592	729	0.291146	0.290741	294.00	96.00	0.139	16.5412	ok
57090.961	1592	729	0.291146	0.290741	314.00	95.00	0.139	16.4108	ok
57108.094	1592	729	0.291146	0.290741	339.00	95.00	0.139	17.8258	ok
57125.843	1592	729	0.291146	0.290741	369.00	95.00	0.139	17.6531	ok
57142.381	1592	729	0.291146	0.290741	396.00	95.00	0.139	15.4026	ok
57158.098	1592	729	0.291146	0.290741	428.00	95.00	0.139	16.0111	ok
57173.981	1592	729	0.291146	0.290741	460.00	95.00	0.139	15.7343	ok
57191.644	1592	729	0.291146	0.290741	490.00	95.00	0.139	19.5721	ok
57208.329	1592	729	0.291146	0.290741	517.00	95.00	0.139	13.7780	ok
57223.740	1592	729	0.291146	0.290741	542.00	95.00	0.139	17.0237	ok
57240.691	1592	729	0.291146	0.298148	0.00	0.00	2.349	16.8596	axis_disagree
57257.367	1592	729	0.291146	0.290741	596.00	95.00	0.139	16.4728	ok
57274.083	1592	729	0.291146	0.290741	622.00	95.00	0.139	16.9448	ok
57290.878	1592	729	0.291146	0.290741	647.00	96.00	0.139	16.6277	ok
57308.371	1592	729	0.291146	0.290741	671.00	100.00	0.139	18.2264	ok
57325.043	1592	729	0.291146	0.290741	694.00	106.00	0.139	15.0987	ok
57340.859	1592	729	0.291146	0.290741	714.00	112.00	0.139	16.5070	ok
57357.599	1592	729	0.291146	0.290741	730.00	118.00	0.139	16.9529	ok
57374.180	1592	729	0.291146	0.290741	742.00	124.00	0.139	16.1893	ok
57390.965	1592	729	0.291146	0.290741	752.00	129.00	0.139	17.3612	ok
57407.791	1592	729	0.291146	0.290741	759.00	133.00	0.139	16.2773	ok
57424.926	1592	729	0.291146	0.290741	763.00	136.00	0.139	17.9733	ok
57441.624	1592	729	0.291146	0.290741	767.00	138.00	0.139	15.4036	ok
57458.384	1592	729	0.291146	0.290741	771.00	140.00	0.139	18.0981	ok
57474.755	1592	729	0.291146	0.290741	774.00	142.00	0.139	14.6221	ok
57490.777	1592	729	0.291146	0.290741	776.00	144.00	0.139	17.4046	ok
57507.688	1592	729	0.291146	0.290741	779.00	145.00	0.139	16.3965	ok
57524.707	1592	729	0.291146	0.290741	781.00	147.00	0.139	17.6239	ok
57541.440	1592	729	0.291146	0.290741	784.00	149.00	0.139	15.8209	ok
57557.758	1592	729	0.291146	0.290741	788.00	153.00	0.139	16.7960	ok
57574.285	1592	729	0.291146	0.290741	793.00	156.00	0.139	16.2396	ok
57590.851	1592	729	0.291146	0.290741	798.00	159.00	0.139	16.8717	ok
57607.600	1592	729	0.291146	0.290741	802.00	163.00	0.139	16.6066	ok
57624.359	1592	729	0.291146	0.290741	804.00	166.00	0.139	16.8915	ok
57641.055	1592	729	0.291146	0.290741	806.00	168.00	0.139	16.4808	ok
57657.342	1592	729	0.291146	0.290741	806.00	170.00	0.139	16.0724	ok
57673.845	1592	729	0.291146	0.290741	807.00	172.00	0.139	16.9145	ok
57691.156	1592	729	0.291146	0.290741	807.00	174.00	0.139	17.6876	ok
57708.439	1592	729	0.291146	0.290741	807.00	179.00	0.139	16.8582	ok
57724.656	1592	729	0.291146	0.290741	807.00	185.00	0.139	15.5579	ok
57740.838	1592	729	0.291146	0.290741	807.00	193.00	0.139	16.7838	ok
57757.709	1592	729	0.291146	0.290741	805.00	201.00	0.139	16.9386	ok
57774.625	1592	729	0.291146	0.290741	801.00	213.00	0.139	16.8753	ok
57790.947	1592	729	0.291146	0.290741	797.00	227.00	0.139	15.7490	ok
57807.196	1592	729	0.291146	0.290741	792.00	239.00	0.139	16.7306	ok
57824.481	1592	729	0.291146	0.290741	786.00	252.00	0.139	17.8224	ok
57841.286	1592	729	0.291146	0.290741	781.00	262.00	0.139	15.7671	ok
57857.978	1592	729	0.291146	0.290741	773.00	272.00	0.139	17.5970	ok
57875.359	1592	729	0.291146	0.290741	765.00	282.00	0.139	17.1443	ok
57891.402	1592	729	0.291146	0.290741	757.00	291.00	0.139	14.9020	ok
57907.355	1592	729	0.291146	0.290741	749.00	299.00	0.139	16.9838	ok
57925.500	1592	729	0.291146	0.290741	739.00	306.00	0.139	19.2861	ok
57942.007	1592	729	0.291146	0.290741	726.00	314.00	0.139	13.7072	ok
57958.185	1592	729	0.291146	0.290741	713.00	321.00	0.139	18.6305	ok
57975.213	1592	729	0.291146	0.290741	698.00	327.00	0.139	15.3959	ok
57991.144	1592	729	0.291146	0.290741	682.00	333.00	0.139	16.4486	ok
58007.454	1592	729	0.291146	0.290741	664.00	337.00	0.139	16.1522	ok
58024.121	1592	729	0.291146	0.290741	648.00	340.00	0.139	17.1623	ok
58040.923	1592	729	0.291146	0.290741	630.00	343.00	0.139	16.4224	ok
58057.595	1592	729	0.291146	0.290741	614.00	343.00	0.139	16.9000	ok
58073.984	1592	729	0.291146	0.290741	594.00	343.00	0.139	15.8582	ok
58090.677	1592	729	0.291146	0.290741	574.00	343.00	0.139	17.5079	ok
58107.562	1592	729	0.291146	0.290741	552.00	343.00	0.139	16.2439	ok
58124.288	1592	729	0.291146	0.290741	528.00	343.00	0.139	17.1900	ok
58141.504	1592	729	0.291146	0.290741	507.00	343.00	0.139	17.2227	ok
58158.437	1592	729	0.291146	0.290741	484.00	343.00	0.139	16.6247	ok
58174.718	1592	729	0.291146	0.290741	457.00	343.00	0.139	15.9132	ok
58191.131	1592	729	0.291146	0.290741	433.00	343.00	0.139	16.8910	ok
58208.728	1592	729	0.291146	0.290741	406.00	343.00	0.139	18.2830	ok
58225.448	1592	729	0.291146	0.290741	381.00	343.00	0.139	15.1277	ok
58241.384	1592	729	0.291146	0.290741	355.00	343.00	0.139	16.7295	ok
58257.789	1592	729	0.291146	0.290741	331.00	343.00	0.139	16.0618	ok
58273.933	1592	729	0.291146	0.290741	309.00	343.00	0.139	16.2108	ok
58290.808	1592	729	0.291146	0.298148	0.00	0.00	2.349	17.5178	axis_disagree
