frame	probe_ms	comp_l	green_l	slip	status
3467	48822.3		948		no_zoom
3468	48839.0		948		no_zoom
3469	48855.7		948		no_zoom
3470	48872.3		948		no_zoom
3471	48889.0		948		no_zoom
3472	48905.7		948		no_zoom
3473	48922.3		948		no_zoom
3474	48939.0		918		no_zoom
3475	48955.7		878		not_comp
3476	48972.3		802		not_comp
3477	48989.0		768		not_comp
3478	49005.7		768		not_comp
3479	49022.3		696		not_comp
3480	49039.0		696		not_comp
3481	49055.7		634		not_comp
3482	49072.3		634		not_comp
3483	49089.0		594		not_comp
3484	49105.7		558		not_comp
3485	49122.3		530		not_comp
3486	49139.0		530		not_comp
3487	49155.7		478		not_comp
3488	49172.3		478		not_comp
3489	49189.0		448		not_comp
3490	49205.7		428		not_comp
3491	49222.3		406		not_comp
3492	49239.0		406		not_comp
3493	49255.7		406		not_comp
3494	49272.3		406		not_comp
3495	49289.0		406		not_comp
3496	49305.7		406		not_comp
3497	49322.3		410		not_comp
3498	49339.0		410		not_comp
3499	49355.7		418		not_comp
3500	49372.3		434		not_comp
3501	49389.0		434		not_comp
3502	49405.7		490		not_comp
3503	49422.3		566		not_comp
3504	49439.0		608		not_comp
3505	49455.7		608		not_comp
3506	49472.3		688		not_comp
3507	49489.0		726		not_comp
3508	49505.7		726		not_comp
3509	49522.3		726		not_comp
3510	49539.0		788		not_comp
3511	49555.7		788		not_comp
3512	49572.3		868		not_comp
3513	49589.0		868		not_comp
3514	49605.7		868		not_comp
3515	49622.3		918		not_comp
3516	49639.0		918		not_comp
3517	49655.7		930		not_comp
3518	49672.3		930		not_comp
3519	49689.0		934		not_comp
3520	49705.7		932		not_comp
3521	49722.3		932		not_comp
3522	49739.0		928		not_comp
3523	49755.7		928		not_comp
3524	49772.3		928		not_comp
3525	49789.0		910		not_comp
3526	49805.7		910		not_comp
3527	49822.3		848		not_comp
3528	49839.0		848		not_comp
3529	49855.7		848		not_comp
3530	49872.3		740		not_comp
3531	49889.0		740		not_comp
3532	49905.7		740		not_comp
3533	49922.3		650		not_comp
3534	49939.0		562		not_comp
3535	49955.7		562		not_comp
3536	49972.3		486		not_comp
3537	49989.0		460		not_comp
3538	50005.7		460		not_comp
3539	50022.3		460		not_comp
3540	50039.0		426		not_comp
3541	50055.7		418		not_comp
3542	50072.3		418		not_comp
3543	50089.0		418		not_comp
3544	50105.7		418		not_comp
3545	50122.3		418		not_comp
3546	50139.0		418		not_comp
3547	50155.7		424		not_comp
3548	50172.3		424		not_comp
3549	50189.0		446		not_comp
3550	50205.7		462		not_comp
3551	50222.3		506		not_comp
3552	50239.0		528		not_comp
3553	50255.7		528		not_comp
3554	50272.3		528		not_comp
3555	50289.0		552		not_comp
3556	50305.7		552		not_comp
3557	50322.3		556		not_comp
3558	50339.0		556		not_comp
3559	50355.7		556		not_comp
3560	50372.3		538		not_comp
3561	50389.0		538		not_comp
3562	50405.7		538		not_comp
3563	50422.3		466		not_comp
3564	50439.0		422		not_comp
3565	50455.7		400		not_comp
3566	50472.3		400		not_comp
3567	50489.0		366		not_comp
3568	50505.7		366		not_comp
3569	50522.3		366		not_comp
3570	50539.0		354		edge_off
3571	50555.7		354		not_comp
3572	50572.3		356		not_comp
3573	50589.0		356		not_comp
3574	50605.7		356		not_comp
3575	50622.3		360		edge_off
3576	50639.0		378		edge_off
3577	50655.7		378		edge_off
3578	50672.3		398		not_comp
3579	50689.0		410		not_comp
3580	50705.7		410		not_comp
3581	50722.3		428		not_comp
3582	50739.0		434		not_comp
3583	50755.7		434		not_comp
3584	50772.3		452		not_comp
3585	50789.0		452		not_comp
3586	50805.7		480		not_comp
3587	50822.3		490		not_comp
3588	50839.0		490		not_comp
3589	50855.7		522		not_comp
3590	50872.3		536		not_comp
3591	50889.0		536		not_comp
3592	50905.7		554		not_comp
3593	50922.3		554		not_comp
3594	50939.0		560		not_comp
3595	50955.7		560		not_comp
3596	50972.3		570		not_comp
3597	50989.0		596		not_comp
3598	51005.7		620		not_comp
3599	51022.3		620		not_comp
3600	51039.0		656		not_comp
3601	51055.7		656		not_comp
3602	51072.3		686		not_comp
3603	51089.0		686		not_comp
3604	51105.7		702		not_comp
3605	51122.3		702		not_comp
3606	51139.0		702		not_comp
3607	51155.7		742		not_comp
3608	51172.3		742		not_comp
3609	51189.0		748		not_comp
3610	51205.7		748		not_comp
3611	51222.3		748		not_comp
3612	51239.0		778		not_comp
3613	51255.7		778		not_comp
3614	51272.3		782		not_comp
3615	51289.0		782		not_comp
3616	51305.7		800		not_comp
3617	51322.3		800		not_comp
3618	51339.0		800		not_comp
3619	51355.7		826		not_comp
3620	51372.3		844		not_comp
3621	51389.0		844		not_comp
3622	51405.7		866		not_comp
3623	51422.3		878		not_comp
3624	51439.0		886		not_comp
3625	51455.7		886		not_comp
3626	51472.3		908		not_comp
3627	51489.0		922		not_comp
3628	51505.7		922		not_comp
3629	51522.3		946		not_comp
3630	51539.0		946		not_comp
3631	51555.7		946		not_comp
3632	51572.3		966		not_comp
3633	51589.0		966		not_comp
3634	51605.7		968		not_comp
3635	51622.3		970		not_comp
3636	51639.0		970		not_comp
3637	51655.7		986		not_comp
3638	51672.3		986		not_comp
3639	51689.0		986		not_comp
3640	51705.7		1006		not_comp
3641	51722.3		1006		not_comp
3642	51739.0		1010		not_comp
3643	51755.7		1010		not_comp
3644	51772.3		1010		not_comp
3645	51789.0		1014		not_comp
3646	51805.7		1028		not_comp
3647	51822.3		1038		not_comp
3648	51839.0		1038		not_comp
3649	51855.7		1038		not_comp
3650	51872.3		1052		edge_off
3651	51889.0		1052		edge_off
3652	51905.7		1052		edge_off
3653	51922.3		1054		edge_off
3654	51939.0		1054		edge_off
3655	51955.7		1054		edge_off
3656	51972.3		1890		edge_off
3657	51989.0		1052		edge_off
3658	52005.7		1052		edge_off
3659	52022.3		1046		edge_off
3660	52039.0		1046		edge_off
3661	52055.7		1038		edge_off
3662	52072.3		1030		edge_off
3663	52089.0		1030		edge_off
3664	52105.7		1022		not_comp
3665	52122.3		1018		not_comp
3666	52139.0		1018		not_comp
3667	52155.7		1008		not_comp
3668	52172.3		1008		not_comp
3669	52189.0		984		not_comp
3670	52205.7		962		not_comp
3671	52222.3		962		not_comp
3672	52239.0		892		not_comp
3673	52255.7		892		not_comp
3674	52272.3		892		not_comp
3675	52289.0		866		not_comp
3676	52305.7		866		not_comp
3677	52322.3		828		not_comp
3678	52339.0		828		not_comp
3679	52355.7		780		not_comp
3680	52372.3		780		not_comp
3681	52389.0		780		not_comp
3682	52405.7		688		not_comp
3683	52422.3		688		not_comp
3684	52439.0		678		not_comp
3685	52455.7		660		not_comp
3686	52472.3		632		not_comp
3687	52489.0		624		not_comp
3688	52505.7		624		not_comp
3689	52522.3		606		not_comp
3690	52539.0		606		not_comp
3691	52555.7		578		not_comp
3692	52572.3		564		not_comp
3693	52589.0		564		not_comp
3694	52605.7		552		not_comp
3695	52622.3		542		not_comp
3696	52639.0		542		not_comp
3697	52655.7		534		not_comp
3698	52672.3		534		not_comp
3699	52689.0		512		not_comp
3700	52705.7		512		not_comp
3701	52722.3		512		not_comp
3702	52739.0		460		not_comp
3703	52755.7		460		not_comp
3704	52772.3		460		not_comp
3705	52789.0		440		not_comp
3706	52805.7		432		not_comp
3707	52822.3		430		not_comp
3708	52839.0		430		not_comp
3709	52855.7		426		not_comp
3710	52872.3		424		not_comp
3711	52889.0		424		not_comp
3712	52905.7		410		not_comp
3713	52922.3		410		not_comp
3714	52939.0		406		not_comp
3715	52955.7		400		not_comp
3716	52972.3		400		not_comp
3717	52989.0		394		not_comp
3718	53005.7		390		not_comp
3719	53022.3		390		not_comp
3720	53039.0		378		not_comp
3721	53055.7		378		not_comp
3722	53072.3		372		not_comp
3723	53089.0		372		not_comp
3724	53105.7		372		not_comp
3725	53122.3		418		not_comp
3726	53139.0		418		not_comp
3727	53155.7		476		not_comp
3728	53172.3		476		not_comp
3729	53189.0		516		not_comp
3730	53205.7		558		not_comp
3731	53222.3		630		not_comp
3732	53239.0		670		not_comp
3733	53255.7		670		not_comp
3734	53272.3		704		not_comp
3735	53289.0		704		not_comp
3736	53305.7		710		not_comp
3737	53322.3		712		not_comp
3738	53339.0		712		not_comp
3739	53355.7		714		not_comp
3740	53372.3		714		not_comp
3741	53389.0		714		not_comp
3742	53405.7		734		not_comp
3743	53422.3		734		not_comp
3744	53439.0		742		not_comp
3745	53455.7		782		not_comp
3746	53472.3		782		not_comp
3747	53489.0		826		not_comp
3748	53505.7		826		not_comp
3749	53522.3		826		not_comp
3750	53539.0		838		not_comp
3751	53555.7		838		not_comp
3752	53572.3		840		not_comp
3753	53589.0		840		not_comp
3754	53605.7		840		not_comp
3755	53622.3		840		not_comp
3756	53639.0		840		not_comp
3757	53655.7	838	840	2	ok
3758	53672.3		840		not_comp
3759	53689.0		840		not_comp
3760	53705.7		838		not_comp
3761	53722.3		838		not_comp
3762	53739.0		832		not_comp
3763	53755.7		822		not_comp
3764	53772.3		822		not_comp
3765	53789.0		800		not_comp
3766	53805.7		770		not_comp
3767	53822.3		760		not_comp
3768	53839.0		760		not_comp
3769	53855.7		748		not_comp
3770	53872.3		748		not_comp
3771	53889.0		746		not_comp
3772	53905.7		746		not_comp
3773	53922.3		746		not_comp
3774	53939.0		744		not_comp
3775	53955.7		744		not_comp
3776	53972.3		744		not_comp
3777	53989.0		734		not_comp
3778	54005.7		734		not_comp
3779	54022.3		722		not_comp
3780	54039.0		722		not_comp
3781	54055.7		722		not_comp
3782	54072.3		716		not_comp
3783	54089.0		716		not_comp
3784	54105.7		716		not_comp
3785	54122.3		716		not_comp
3786	54139.0		716		not_comp
3787	54155.7	714	716	2	ok
3788	54172.3	714	716	2	ok
3789	54189.0	714	716	2	ok
3790	54205.7	714	716	2	ok
3791	54222.3	714	716	2	ok
3792	54239.0	714	716	2	ok
3793	54255.7	714	716	2	ok
3794	54272.3	714	716	2	ok
3795	54289.0	714	716	2	ok
3796	54305.7	714	716	2	ok
3797	54322.3	714	716	2	ok
3798	54339.0	714	716	2	ok
3799	54355.7	714	716	2	ok
3800	54372.3		716		not_comp
3801	54389.0		716		not_comp
3802	54405.7		716		not_comp
3803	54422.3		668		not_comp
3804	54439.0		668		not_comp
3805	54455.7		622		not_comp
3806	54472.3		622		not_comp
3807	54489.0		622		not_comp
3808	54505.7		622		not_comp
3809	54522.3		622		not_comp
3810	54539.0		622		not_comp
3811	54555.7		622		not_comp
3812	54572.3		622		not_comp
3813	54589.0		622		not_comp
3814	54605.7		622		not_comp
3815	54622.3		622		not_comp
3816	54639.0		622		not_comp
3817	54655.7		622		not_comp
3818	54672.3		622		not_comp
3819	54689.0	622	622	0	ok
3820	54705.7	622	622	0	ok
3821	54722.3	622	622	0	ok
3822	54739.0		622		not_comp
3823	54755.7		668		not_comp
3824	54772.3		668		not_comp
3825	54789.0		668		not_comp
3826	54805.7		668		not_comp
3827	54822.3	666	716	50	ok
3828	54839.0		716		not_comp
3829	54855.7		716		not_comp
3830	54872.3		716		not_comp
3831	54889.0		716		not_comp
3832	54905.7	714	716	2	ok
3833	54922.3	714	716	2	ok
3834	54939.0	714	716	2	ok
3835	54955.7	714	716	2	ok
3836	54972.3	714	716	2	ok
3837	54989.0		756		not_comp
3838	55005.7		756		not_comp
3839	55022.3		756		not_comp
3840	55039.0		756		not_comp
3841	55055.7		756		not_comp
3842	55072.3		792		not_comp
3843	55089.0		792		not_comp
3844	55105.7		792		not_comp
3845	55122.3		792		not_comp
3846	55139.0		792		not_comp
3847	55155.7		792		not_comp
3848	55172.3		792		not_comp
3849	55189.0		792		not_comp
3850	55205.7		792		not_comp
3851	55222.3		792		not_comp
3852	55239.0		792		not_comp
3853	55255.7		792		not_comp
3854	55272.3		792		not_comp
3855	55289.0		792		not_comp
3856	55305.7		792		not_comp
3857	55322.3		792		not_comp
3858	55339.0		792		not_comp
3859	55355.7		792		not_comp
3860	55372.3		792		not_comp
3861	55389.0		792		not_comp
3862	55405.7		792		not_comp
3863	55422.3		792		not_comp
3864	55439.0		792		not_comp
3865	55455.7		792		not_comp
3866	55472.3		792		not_comp
3867	55489.0		792		not_comp
3868	55505.7		792		not_comp
3869	55522.3		792		not_comp
3870	55539.0		792		not_comp
3871	55555.7		792		not_comp
3872	55572.3		792		not_comp
3873	55589.0		792		not_comp
3874	55605.7		792		not_comp
3875	55622.3		792		not_comp
3876	55639.0		792		not_comp
3877	55655.7		792		not_comp
3878	55672.3		762		not_comp
3879	55689.0	760	762	2	ok
3880	55705.7	760	762	2	ok
3881	55722.3	760	762	2	ok
3882	55739.0		822		not_comp
3883	55755.7		822		not_comp
3884	55772.3		822		not_comp
3885	55789.0		822		not_comp
3886	55805.7		822		not_comp
3887	55822.3		822		not_comp
3888	55839.0		822		not_comp
3889	55855.7		822		not_comp
3890	55872.3	822	822	0	ok
3891	55889.0	822	822	0	ok
3892	55905.7	822	822	0	ok
3893	55922.3	822	822	0	ok
3894	55939.0	822	822	0	ok
3895	55955.7	822	822	0	ok
3896	55972.3	822	822	0	ok
3897	55989.0	822	822	0	ok
3898	56005.7	822	822	0	ok
3899	56022.3	822	822	0	ok
3900	56039.0	822	822	0	ok
3901	56055.7	822	822	0	ok
3902	56072.3	822	822	0	ok
3903	56089.0	822	822	0	ok
3904	56105.7	822	822	0	ok
3905	56122.3	822	822	0	ok
3906	56139.0	822	822	0	ok
3907	56155.7	822	822	0	ok
3908	56172.3	822	822	0	ok
3909	56189.0	822	822	0	ok
3910	56205.7	822	822	0	ok
3911	56222.3	822	822	0	ok
3912	56239.0	822	822	0	ok
3913	56255.7		822		not_comp
3914	56272.3		822		not_comp
3915	56289.0		816		not_comp
3916	56305.7		816		not_comp
3917	56322.3		802		not_comp
3918	56339.0		802		not_comp
3919	56355.7		778		not_comp
3920	56372.3		766		not_comp
3921	56389.0		766		not_comp
3922	56405.7		740		not_comp
3923	56422.3		740		not_comp
3924	56439.0		704		not_comp
3925	56455.7		704		not_comp
3926	56472.3		704		not_comp
3927	56489.0		644		not_comp
3928	56505.7		644		not_comp
3929	56522.3		644		not_comp
3930	56539.0		626		no_zoom
3931	56555.7		626		no_zoom
3932	56572.3		626		no_zoom
3933	56589.0		626		no_zoom
3934	56605.7		626		no_zoom
3935	56622.3		626		no_zoom
3936	56639.0		626		no_zoom
3937	56655.7		626		no_zoom
3938	56672.3		626		no_zoom
3939	56689.0		626		no_zoom
3940	56705.7		626		no_zoom
3941	56722.3		626		no_zoom
3942	56739.0		626		no_zoom
3943	56755.7		626		no_zoom
3944	56772.3		626		no_zoom
3945	56789.0		626		no_zoom
3946	56805.7		626		no_zoom
3947	56822.3		626		no_zoom
3948	56839.0		626		no_zoom
3949	56855.7		626		no_zoom
3950	56872.3		626		no_zoom
3951	56889.0		626		no_zoom
3952	56905.7		626		no_zoom
3953	56922.3		626		no_zoom
3954	56939.0		626		no_zoom
3955	56955.7		626		no_zoom
3956	56972.3		626		no_zoom
3957	56989.0		626		no_zoom
3958	57005.7		626		no_zoom
3959	57022.3		626		no_zoom
3960	57039.0		626		no_zoom
3961	57055.7		626		no_zoom
3962	57072.3		640		no_zoom
3963	57089.0		640		not_comp
3964	57105.7		696		not_comp
3965	57122.3		722		not_comp
3966	57139.0		722		not_comp
3967	57155.7		786		not_comp
3968	57172.3		786		not_comp
3969	57189.0		844		not_comp
3970	57205.7		868		not_comp
3971	57222.3		868		not_comp
3972	57239.0		922		not_comp
3973	57255.7		922		not_comp
3974	57272.3		974		not_comp
3975	57289.0		974		not_comp
3976	57305.7		1020		not_comp
3977	57322.3		1020		not_comp
3978	57339.0		1020		not_comp
3979	57355.7		1056		not_comp
3980	57372.3		1068		not_comp
3981	57389.0		1068		not_comp
3982	57405.7		1086		not_comp
3983	57422.3		1094		not_comp
3984	57439.0		1094		not_comp
3985	57455.7		1098		not_comp
3986	57472.3		1098		not_comp
3987	57489.0		1106		not_comp
3988	57505.7		1106		not_comp
3989	57522.3		1106		not_comp
3990	57539.0		1110		not_comp
3991	57555.7		1110		not_comp
3992	57572.3		1124		not_comp
3993	57589.0		1124		not_comp
3994	57605.7		1130		not_comp
3995	57622.3		1132		not_comp
3996	57639.0		1132		not_comp
3997	57655.7		1134		not_comp
3998	57672.3		1134		not_comp
3999	57689.0		1134		not_comp
4000	57705.7		1134		not_comp
4001	57722.3		1134		not_comp
4002	57739.0		1132		not_comp
4003	57755.7		1132		not_comp
4004	57772.3		1132		not_comp
4005	57789.0		1124		not_comp
4006	57805.7		1112		not_comp
4007	57822.3		1108		not_comp
4008	57839.0		1108		not_comp
4009	57855.7		1108		not_comp
4010	57872.3		1084		not_comp
4011	57889.0		1084		not_comp
4012	57905.7		1066		not_comp
4013	57922.3		1052		not_comp
4014	57939.0		1040		not_comp
4015	57955.7		1040		not_comp
4016	57972.3		1008		not_comp
4017	57989.0		990		not_comp
4018	58005.7		990		not_comp
4019	58022.3		956		not_comp
4020	58039.0		956		not_comp
4021	58055.7		920		not_comp
4022	58072.3		900		not_comp
4023	58089.0		900		not_comp
4024	58105.7		854		not_comp
4025	58122.3		854		not_comp
4026	58139.0		854		not_comp
4027	58155.7		810		not_comp
4028	58172.3		810		not_comp
4029	58189.0		760		not_comp
4030	58205.7		732		not_comp
4031	58222.3		682		not_comp
4032	58239.0		658		not_comp
4033	58255.7		658		not_comp
4034	58272.3		636		not_comp
4035	58289.0		636		no_zoom
4036	58305.7		636		no_zoom
4037	58322.3		636		no_zoom
4038	58339.0		636		no_zoom
4039	58355.7		636		no_zoom
4040	58372.3		636		no_zoom
4041	58389.0		636		no_zoom
4042	58405.7		636		no_zoom
4043	58422.3		636		no_zoom
4044	58439.0		636		no_zoom
4045	58455.7		636		no_zoom
4046	58472.3		636		no_zoom
4047	58489.0		636		no_zoom
4048	58505.7		636		no_zoom
4049	58522.3		636		no_zoom
4050	58539.0		636		no_zoom
4051	58555.7		636		no_zoom
4052	58572.3		636		no_zoom
4053	58589.0		636		no_zoom
4054	58605.7		636		no_zoom
4055	58622.3		636		no_zoom
4056	58639.0		636		no_zoom
4057	58655.7		636		no_zoom
4058	58672.3		636		no_zoom
4059	58689.0		636		no_zoom
4060	58705.7		636		no_zoom
4061	58722.3		636		no_zoom
4062	58739.0		636		no_zoom
4063	58755.7		636		no_zoom
4064	58772.3		636		no_zoom
4065	58789.0		630		no_zoom
4066	58805.7		630		not_comp
4067	58822.3		660		not_comp
4068	58839.0		660		not_comp
4069	58855.7		660		not_comp
4070	58872.3		660		not_comp
4071	58889.0		660		not_comp
4072	58905.7		1218		not_comp
4073	58922.3		1218		not_comp
4074	58939.0	660	660	0	ok
4075	58955.7	660	660	0	ok
4076	58972.3	660	660	0	ok
4077	58989.0	660	660	0	ok
4078	59005.7	660	660	0	ok
4079	59022.3	660	660	0	ok
4080	59039.0	660	660	0	ok
4081	59055.7	660	660	0	ok
4082	59072.3	660	660	0	ok
4083	59089.0	660	660	0	ok
4084	59105.7	660	660	0	ok
4085	59122.3	660	660	0	ok
4086	59139.0	660	660	0	ok
4087	59155.7	660	660	0	ok
4088	59172.3	660	660	0	ok
4089	59189.0	660	660	0	ok
4090	59205.7	660	660	0	ok
4091	59222.3	660	660	0	ok
4092	59239.0	660	660	0	ok
4093	59255.7		660		not_comp
4094	59272.3		660		not_comp
4095	59289.0		634		not_comp
4096	59305.7		634		not_comp
4097	59322.3		634		not_comp
4098	59339.0		634		not_comp
4099	59355.7		634		not_comp
4100	59372.3		634		not_comp
4101	59389.0		634		not_comp
4102	59405.7		634		not_comp
4103	59422.3		634		not_comp
4104	59439.0		634		not_comp
4105	59455.7		634		not_comp
4106	59472.3		634		not_comp
4107	59489.0		634		not_comp
4108	59505.7		634		not_comp
4109	59522.3		634		not_comp
4110	59539.0	632	634	2	ok
4111	59555.7	632	634	2	ok
4112	59572.3	632	634	2	ok
4113	59589.0	632	634	2	ok
4114	59605.7	632	634	2	ok
4115	59622.3	632	634	2	ok
4116	59639.0	632	634	2	ok
4117	59655.7	632	634	2	ok
4118	59672.3	632	634	2	ok
4119	59689.0	632	634	2	ok
4120	59705.7	632	634	2	ok
4121	59722.3	632	634	2	ok
4122	59739.0		634		not_comp
4123	59755.7		634		not_comp
4124	59772.3		634		not_comp
4125	59789.0		624		not_comp
4126	59805.7		624		not_comp
4127	59822.3		606		not_comp
4128	59839.0		606		not_comp
4129	59855.7		580		not_comp
4130	59872.3		580		not_comp
4131	59889.0		566		not_comp
4132	59905.7		566		not_comp
4133	59922.3		550		no_zoom
4134	59939.0		550		no_zoom
4135	59955.7		550		no_zoom
4136	59972.3		550		no_zoom
4137	59989.0		550		no_zoom
4138	60005.7		550		no_zoom
4139	60022.3		550		no_zoom
4140	60039.0		550		no_zoom
4141	60055.7		550		no_zoom
4142	60072.3		550		no_zoom
4143	60089.0		550		no_zoom
4144	60105.7		550		no_zoom
4145	60122.3		550		no_zoom
4146	60139.0		550		no_zoom
4147	60155.7		554		no_zoom
4148	60172.3		554		not_comp
4149	60189.0		626		not_comp
4150	60205.7		626		not_comp
4151	60222.3		626		not_comp
4152	60239.0		784		not_comp
4153	60255.7		784		not_comp
4154	60272.3		850		not_comp
4155	60289.0		850		not_comp
4156	60305.7		906		not_comp
4157	60322.3		932		not_comp
4158	60339.0		932		not_comp
4159	60355.7		954		not_comp
4160	60372.3		972		not_comp
4161	60389.0		1006		not_comp
4162	60405.7		1006		not_comp
4163	60422.3		1026		not_comp
4164	60439.0		1036		not_comp
4165	60455.7		1036		not_comp
4166	60472.3		1046		not_comp
4167	60489.0		1046		not_comp
4168	60505.7		1048		not_comp
4169	60522.3		1048		not_comp
4170	60539.0		1050		not_comp
4171	60555.7		1050		not_comp
4172	60572.3		1050		not_comp
4173	60589.0		1050		not_comp
4174	60605.7		1042		not_comp
4175	60622.3		1042		not_comp
4176	60639.0		1042		not_comp
4177	60655.7		1030		not_comp
4178	60672.3		1030		not_comp
4179	60689.0		1002		not_comp
4180	60705.7		1002		not_comp
4181	60722.3		974		not_comp
4182	60739.0		960		not_comp
4183	60755.7		960		not_comp
4184	60772.3		924		not_comp
4185	60789.0		924		not_comp
4186	60805.7		880		not_comp
4187	60822.3		880		not_comp
4188	60839.0		880		not_comp
4189	60855.7		810		not_comp
4190	60872.3		784		not_comp
4191	60889.0		784		not_comp
4192	60905.7		756		not_comp
4193	60922.3		756		not_comp
4194	60939.0		678		not_comp
4195	60955.7		678		not_comp
4196	60972.3		678		not_comp
4197	60989.0		606		not_comp
4198	61005.7		606		not_comp
4199	61022.3		606		not_comp
4200	61039.0		570		not_comp
4201	61055.7		570		not_comp
4202	61072.3		570		no_zoom
4203	61089.0		570		no_zoom
4204	61105.7		570		no_zoom
4205	61122.3		570		no_zoom
4206	61139.0		570		no_zoom
4207	61155.7		570		no_zoom
4208	61172.3		570		no_zoom
4209	61189.0		570		no_zoom
4210	61205.7		570		no_zoom
4211	61222.3		570		no_zoom
4212	61239.0		570		no_zoom
4213	61255.7		570		no_zoom
4214	61272.3		570		no_zoom
4215	61289.0		570		no_zoom
4216	61305.7		570		no_zoom
4217	61322.3		570		no_zoom
4218	61339.0		570		no_zoom
4219	61355.7		554		no_zoom
4220	61372.3		576		not_comp
4221	61389.0		576		not_comp
4222	61405.7		620		not_comp
4223	61422.3		620		not_comp
4224	61439.0		670		not_comp
4225	61455.7		696		not_comp
4226	61472.3		696		not_comp
4227	61489.0		764		not_comp
4228	61505.7		764		not_comp
4229	61522.3		784		not_comp
4230	61539.0		784		not_comp
4231	61555.7		784		not_comp
4232	61572.3		860		not_comp
4233	61589.0		860		not_comp
4234	61605.7		898		not_comp
4235	61622.3		898		not_comp
4236	61639.0		898		not_comp
4237	61655.7		934		not_comp
4238	61672.3		970		not_comp
4239	61689.0		984		not_comp
4240	61705.7		984		not_comp
4241	61722.3		1014		not_comp
4242	61739.0		1026		not_comp
4243	61755.7		1026		not_comp
4244	61772.3		1026		not_comp
4245	61789.0		1046		not_comp
4246	61805.7		1064		not_comp
4247	61822.3		1076		not_comp
4248	61839.0		1076		not_comp
4249	61855.7		1086		not_comp
4250	61872.3		1086		not_comp
4251	61889.0		1086		not_comp
4252	61905.7		1096		not_comp
4253	61922.3		1096		not_comp
4254	61939.0		1102		not_comp
4255	61955.7		1102		not_comp
4256	61972.3		1102		not_comp
4257	61989.0		1096		not_comp
4258	62005.7		1096		not_comp
4259	62022.3		1084		not_comp
4260	62039.0		1084		not_comp
4261	62055.7		1066		not_comp
4262	62072.3		1056		not_comp
4263	62089.0		1056		not_comp
4264	62105.7		1046		not_comp
4265	62122.3		1046		not_comp
4266	62139.0		1038		not_comp
4267	62155.7		1014		not_comp
4268	62172.3		1014		not_comp
4269	62189.0		988		not_comp
4270	62205.7		972		not_comp
4271	62222.3		972		not_comp
4272	62239.0		922		not_comp
4273	62255.7		922		not_comp
4274	62272.3		886		not_comp
4275	62289.0		886		not_comp
4276	62305.7		852		not_comp
4277	62322.3		852		not_comp
4278	62339.0		852		not_comp
4279	62355.7		820		not_comp
4280	62372.3		802		not_comp
4281	62389.0		766		not_comp
4282	62405.7		766		not_comp
4283	62422.3		734		not_comp
4284	62439.0		718		not_comp
4285	62455.7		718		not_comp
4286	62472.3		686		not_comp
4287	62489.0		668		not_comp
4288	62505.7		668		not_comp
4289	62522.3		668		not_comp
4290	62539.0		640		not_comp
4291	62555.7		614		not_comp
4292	62572.3		614		not_comp
4293	62589.0		614		not_comp
4294	62605.7		592		not_comp
4295	62622.3		580		not_comp
4296	62639.0		558		not_comp
4297	62655.7		558		not_comp
4298	62672.3		540		not_comp
4299	62689.0		540		not_comp
4300	62705.7		540		no_zoom
4301	62722.3		540		no_zoom
4302	62739.0		540		no_zoom
4303	62755.7		540		no_zoom
4304	62772.3		540		no_zoom
4305	62789.0		540		no_zoom
4306	62805.7		540		no_zoom
4307	62822.3		540		no_zoom
4308	62839.0		540		no_zoom
4309	62855.7		540		no_zoom
4310	62872.3		540		no_zoom
4311	62889.0		540		no_zoom
4312	62905.7		540		no_zoom
4313	62922.3		540		no_zoom
4314	62939.0		540		no_zoom
4315	62955.7		540		no_zoom
4316	62972.3		540		no_zoom
4317	62989.0		540		no_zoom
4318	63005.7		540		no_zoom
4319	63022.3		540		no_zoom
4320	63039.0		558		not_comp
4321	63055.7		558		not_comp
4322	63072.3		650		not_comp
4323	63089.0		650		not_comp
4324	63105.7		724		not_comp
4325	63122.3		758		not_comp
4326	63139.0		758		not_comp
4327	63155.7		822		not_comp
4328	63172.3		822		not_comp
4329	63189.0		822		not_comp
4330	63205.7		876		not_comp
4331	63222.3		876		not_comp
4332	63239.0		940		not_comp
4333	63255.7		940		not_comp
4334	63272.3		984		not_comp
4335	63289.0		984		not_comp
4336	63305.7		984		not_comp
4337	63322.3		1028		not_comp
4338	63339.0		1028		not_comp
4339	63355.7		1068		not_comp
4340	63372.3		1080		not_comp
4341	63389.0		1080		not_comp
4342	63405.7		1096		not_comp
4343	63422.3		1096		not_comp
4344	63439.0		1098		not_comp
4345	63455.7		1096		not_comp
4346	63472.3		1092		not_comp
4347	63489.0		1092		not_comp
4348	63505.7		1086		not_comp
4349	63522.3		1050		not_comp
4350	63539.0		1050		not_comp
4351	63555.7		996		not_comp
4352	63572.3		996		not_comp
4353	63589.0		960		not_comp
4354	63605.7		960		not_comp
4355	63622.3		882		not_comp
4356	63639.0		882		not_comp
4357	63655.7		804		not_comp
4358	63672.3		804		not_comp
4359	63689.0		728		not_comp
4360	63705.7		704		not_comp
4361	63722.3		704		not_comp
4362	63739.0		686		not_comp
4363	63755.7		678		not_comp
4364	63772.3		678		not_comp
4365	63789.0		678		not_comp
4366	63805.7		678		not_comp
4367	63822.3		688		not_comp
4368	63839.0		696		not_comp
4369	63855.7		696		not_comp
