# onion skin A3e paint log
# comp	1920	1080
# stale_ms	100.0
t_ms	src_t_ms	tx	ty	sx	have_stale	stale_t_ms	stale_tx	stale_ty	paint_ms
12929.719	12908.881	263.00	101.00	0.500000	1	12825.268	263.00	101.00	1.4503
12961.523	12942.225	263.00	101.00	0.500000	1	12858.935	263.00	101.00	1.5166
12976.946	12958.895	263.00	101.00	0.500000	1	12875.689	263.00	101.00	1.5786
13007.742	12992.482	263.00	101.00	0.500000	1	12892.437	263.00	101.00	1.7116
13020.565	13008.929	263.00	101.00	0.500000	1	12908.881	263.00	101.00	1.7141
13053.877	13043.208	263.00	101.00	0.500000	1	12942.225	263.00	101.00	1.6782
13086.378	13075.641	263.00	101.00	0.500000	1	12975.775	263.00	101.00	1.4821
13102.536	13092.409	263.00	101.00	0.500000	1	12992.482	263.00	101.00	1.5998
13134.554	13125.590	263.00	101.00	0.500000	1	13025.792	263.00	101.00	1.4936
13147.159	13125.590	263.00	101.00	0.500000	1	13043.208	263.00	101.00	1.4823
13181.833	13159.253	263.00	101.00	0.500000	1	13075.641	263.00	101.00	1.7818
13214.218	13192.303	263.00	101.00	0.500000	1	13109.032	263.00	101.00	1.5611
13224.514	13208.887	263.00	101.00	0.500000	1	13109.032	263.00	101.00	1.6216
13261.653	13242.756	263.00	101.00	0.500000	1	13159.253	263.00	101.00	1.9158
13276.675	13259.221	263.00	101.00	0.500000	1	13175.719	263.00	101.00	1.8228
13303.872	13292.489	263.00	101.00	0.500000	1	13192.303	263.00	101.00	1.8658
13332.764	13308.815	263.00	101.00	0.500000	1	13225.568	263.00	101.00	1.6672
13348.892	13325.540	263.00	101.00	0.500000	1	13242.756	263.00	101.00	1.6075
13381.641	13359.197	263.00	101.00	0.500000	1	13275.588	263.00	101.00	1.5470
13396.775	13375.559	263.00	101.00	0.500000	1	13292.489	263.00	101.00	1.4401
13429.712	13409.461	263.00	101.00	0.500000	1	13325.540	263.00	101.00	1.5446
13461.508	13442.325	263.00	101.00	0.500000	1	13359.197	263.00	101.00	1.5484
13477.545	13459.190	263.00	101.00	0.500000	1	13375.559	263.00	101.00	1.6560
13508.664	13492.396	263.00	101.00	0.500000	1	13392.395	263.00	101.00	1.7616
13520.604	13508.806	263.00	101.00	0.500000	1	13409.461	263.00	101.00	1.5562
13553.879	13542.520	263.00	101.00	0.500000	1	13442.325	263.00	101.00	1.5723
13586.639	13576.033	263.00	101.00	0.500000	1	13475.713	263.00	101.00	1.8273
13602.722	13592.242	263.00	101.00	0.500000	1	13492.396	263.00	101.00	1.3571
13634.635	13625.514	263.00	101.00	0.500000	1	13525.674	263.00	101.00	1.4147
13650.771	13642.024	263.00	101.00	0.500000	1	13542.520	263.00	101.00	1.4091
13681.802	13658.934	263.00	101.00	0.500000	1	13576.033	263.00	101.00	1.6933
13712.962	13692.397	263.00	101.00	0.500000	1	13609.059	263.00	101.00	1.4847
13729.166	13708.995	263.00	101.00	0.500000	1	13625.514	263.00	101.00	1.7293
13760.564	13742.618	263.00	101.00	0.500000	1	13658.934	263.00	101.00	1.5382
13770.546	13759.049	263.00	101.00	0.500000	1	13658.934	263.00	101.00	1.9017
13803.886	13792.350	263.00	101.00	0.500000	1	13692.397	263.00	101.00	1.5914
13837.169	13825.518	263.00	101.00	0.500000	1	13725.734	263.00	101.00	2.1859
13854.225	13842.172	263.00	101.00	0.500000	1	13742.618	263.00	101.00	1.7497
13885.343	13875.685	263.00	101.00	0.500000	1	13775.677	263.00	101.00	1.3505
13896.688	13875.685	263.00	101.00	0.500000	1	13792.350	263.00	101.00	1.4934
13931.605	13909.898	263.00	101.00	0.500000	1	13825.518	263.00	101.00	1.5669
13962.484	13942.578	263.00	101.00	0.500000	1	13858.823	263.00	101.00	1.7157
13973.460	13959.199	263.00	101.00	0.500000	1	13858.823	263.00	101.00	1.6408
14004.944	13992.468	263.00	101.00	0.500000	1	13893.258	263.00	101.00	1.4212
14020.457	14008.989	263.00	101.00	0.500000	1	13909.898	263.00	101.00	1.5692
14052.969	14042.491	263.00	101.00	0.500000	1	13942.578	263.00	101.00	1.4542
14085.473	14076.228	263.00	101.00	0.500000	1	13975.491	263.00	101.00	1.3816
14101.620	14093.010	263.00	101.00	0.500000	1	13992.468	263.00	101.00	1.4972
14133.936	14125.441	263.00	101.00	0.500000	1	14025.735	263.00	101.00	1.5530
14149.858	14125.441	263.00	101.00	0.500000	1	14042.491	263.00	101.00	1.7709
14180.947	14159.181	263.00	101.00	0.500000	1	14076.228	263.00	101.00	1.5702
14212.617	14192.446	263.00	101.00	0.500000	1	14108.995	263.00	101.00	1.5302
14223.375	14209.114	263.00	101.00	0.500000	1	14108.995	263.00	101.00	1.4245
14257.933	14242.411	263.00	101.00	0.500000	1	14142.240	263.00	101.00	1.6948
14270.448	14258.963	263.00	101.00	0.500000	1	14159.181	263.00	101.00	1.5840
14303.954	14292.480	263.00	101.00	0.500000	1	14192.446	263.00	101.00	1.6647
14336.834	14325.531	263.00	101.00	0.500000	1	14225.521	263.00	101.00	2.0595
14353.828	14342.285	263.00	101.00	0.500000	1	14242.411	263.00	101.00	1.7634
14384.540	14375.723	263.00	101.00	0.500000	1	14275.515	263.00	101.00	1.4299
14400.665	14375.723	263.00	101.00	0.500000	1	14292.480	263.00	101.00	1.3954
14431.447	14409.241	263.00	101.00	0.500000	1	14325.531	263.00	101.00	1.5101
14462.535	14442.195	263.00	101.00	0.500000	1	14358.871	263.00	101.00	1.5149
14478.596	14458.747	263.00	101.00	0.500000	1	14375.723	263.00	101.00	1.5714
14509.845	14492.432	263.00	101.00	0.500000	1	14409.241	263.00	101.00	1.5245
14520.528	14508.953	263.00	101.00	0.500000	1	14409.241	263.00	101.00	1.8908
14553.914	14542.332	263.00	101.00	0.500000	1	14442.195	263.00	101.00	1.7894
14586.693	14575.386	263.00	101.00	0.500000	1	14475.530	263.00	101.00	1.6663
14603.853	14592.725	263.00	101.00	0.500000	1	14492.432	263.00	101.00	1.7230
14629.516	14609.424	263.00	101.00	0.500000	1	14525.557	263.00	101.00	1.4478
14645.576	14625.709	263.00	101.00	0.500000	1	14542.332	263.00	101.00	1.6238
14676.801	14658.802	263.00	101.00	0.500000	1	14575.386	263.00	101.00	1.9044
14709.400	14692.377	263.00	101.00	0.500000	1	14592.725	263.00	101.00	1.5952
14725.532	14709.054	263.00	101.00	0.500000	1	14609.424	263.00	101.00	1.6962
14756.818	14742.814	263.00	101.00	0.500000	1	14642.274	263.00	101.00	1.4529
14770.530	14759.135	263.00	101.00	0.500000	1	14658.802	263.00	101.00	1.5920
14803.947	14792.228	263.00	101.00	0.500000	1	14692.377	263.00	101.00	1.7089
14837.168	14825.490	263.00	101.00	0.500000	1	14725.943	263.00	101.00	1.8798
14853.686	14842.183	263.00	101.00	0.500000	1	14742.814	263.00	101.00	1.8809
14885.671	14875.625	263.00	101.00	0.500000	1	14775.550	263.00	101.00	1.3840
14901.569	14875.625	263.00	101.00	0.500000	1	14792.228	263.00	101.00	1.5799
14932.714	14909.719	263.00	101.00	0.500000	1	14825.490	263.00	101.00	1.7196
14963.873	14942.614	263.00	101.00	0.500000	1	14859.027	263.00	101.00	1.5747
14975.735	14958.990	263.00	101.00	0.500000	1	14875.625	263.00	101.00	1.5651
15011.542	14992.952	263.00	101.00	0.500000	1	14909.719	263.00	101.00	1.5046
15020.541	15009.318	263.00	101.00	0.500000	1	14909.719	263.00	101.00	1.6505
15053.921	15042.380	263.00	101.00	0.500000	1	14942.614	263.00	101.00	1.7747
15087.195	15075.453	263.00	101.00	0.500000	1	14976.060	263.00	101.00	1.9629
15103.867	15093.143	263.00	101.00	0.500000	1	14992.952	263.00	101.00	1.6636
15135.962	15125.650	263.00	101.00	0.500000	1	15025.746	263.00	101.00	1.6762
15147.186	15125.650	263.00	101.00	0.500000	1	15042.380	263.00	101.00	1.6544
15182.924	15159.165	263.00	101.00	0.500000	1	15075.453	263.00	101.00	1.4786
15213.467	15192.150	263.00	101.00	0.500000	1	15109.836	263.00	101.00	1.6488
15228.943	15209.060	263.00	101.00	0.500000	1	15125.650	263.00	101.00	1.8888
15260.359	15242.810	263.00	101.00	0.500000	1	15159.165	263.00	101.00	1.6272
15270.499	15259.141	263.00	101.00	0.500000	1	15159.165	263.00	101.00	1.5428
15303.930	15292.268	263.00	101.00	0.500000	1	15192.150	263.00	101.00	2.0278
15333.600	15308.823	263.00	101.00	0.500000	1	15226.151	263.00	101.00	1.5142
15349.588	15325.435	263.00	101.00	0.500000	1	15242.810	263.00	101.00	1.4554
15381.689	15359.102	263.00	101.00	0.500000	1	15275.702	263.00	101.00	1.5683
15397.519	15375.539	263.00	101.00	0.500000	1	15292.268	263.00	101.00	1.5192
15429.569	15409.356	263.00	101.00	0.500000	1	15325.435	263.00	101.00	1.4760
15461.618	15442.335	263.00	101.00	0.500000	1	15359.102	263.00	101.00	1.5532
15477.557	15458.790	263.00	101.00	0.500000	1	15375.539	263.00	101.00	1.7052
15508.870	15492.688	263.00	101.00	0.500000	1	15392.406	263.00	101.00	1.8032
15519.703	15508.831	263.00	101.00	0.500000	1	15409.356	263.00	101.00	1.7127
15554.104	15542.116	263.00	101.00	0.500000	1	15442.335	263.00	101.00	1.7037
15587.210	15576.113	263.00	101.00	0.500000	1	15475.907	263.00	101.00	1.7758
15604.104	15592.385	263.00	101.00	0.500000	1	15492.688	263.00	101.00	2.3313
15634.808	15626.540	263.00	101.00	0.500000	1	15525.755	263.00	101.00	1.3641
15650.926	15642.313	263.00	101.00	0.500000	1	15542.116	263.00	101.00	1.4980
15682.736	15658.919	263.00	101.00	0.500000	1	15576.113	263.00	101.00	1.4838
15714.632	15692.543	263.00	101.00	0.500000	1	15609.551	263.00	101.00	1.5903
15730.824	15709.265	263.00	101.00	0.500000	1	15626.540	263.00	101.00	1.4552
15761.731	15742.321	263.00	101.00	0.500000	1	15658.919	263.00	101.00	1.5993
15770.533	15758.942	263.00	101.00	0.500000	1	15658.919	263.00	101.00	1.7274
15803.832	15792.705	263.00	101.00	0.500000	1	15692.543	263.00	101.00	1.6324
15837.183	15825.557	263.00	101.00	0.500000	1	15725.835	263.00	101.00	1.6822
15853.828	15842.353	263.00	101.00	0.500000	1	15742.321	263.00	101.00	2.0069
15887.223	15875.523	263.00	101.00	0.500000	1	15775.776	263.00	101.00	1.7136
15903.942	15892.123	263.00	101.00	0.500000	1	15792.705	263.00	101.00	1.9988
15936.522	15925.842	263.00	101.00	0.500000	1	15825.557	263.00	101.00	1.5222
15967.788	15958.645	263.00	101.00	0.500000	1	15858.837	263.00	101.00	1.4393
15973.276	15958.645	263.00	101.00	0.500000	1	15858.837	263.00	101.00	1.4383
16005.244	15992.603	263.00	101.00	0.500000	1	15892.123	263.00	101.00	1.4396
16020.570	16009.254	263.00	101.00	0.500000	1	15908.940	263.00	101.00	2.0615
16052.875	16042.267	263.00	101.00	0.500000	1	15942.004	263.00	101.00	1.4667
16085.470	16075.572	263.00	101.00	0.500000	1	15975.747	263.00	101.00	1.3537
16101.418	16092.125	263.00	101.00	0.500000	1	15992.603	263.00	101.00	1.5621
16133.609	16109.780	263.00	101.00	0.500000	1	16025.631	263.00	101.00	1.6817
16149.707	16127.258	263.00	101.00	0.500000	1	16042.267	263.00	101.00	1.4591
16180.799	16159.796	263.00	101.00	0.500000	1	16075.572	263.00	101.00	1.4750
16213.577	16192.238	263.00	101.00	0.500000	1	16109.780	263.00	101.00	1.5019
16229.870	16208.816	263.00	101.00	0.500000	1	16127.258	263.00	101.00	1.4343
16261.500	16242.385	263.00	101.00	0.500000	1	16159.796	263.00	101.00	1.6322
16276.878	16258.925	263.00	101.00	0.500000	1	16176.351	263.00	101.00	1.5515
16303.829	16292.692	263.00	101.00	0.500000	1	16192.238	263.00	101.00	1.6087
16337.214	16325.756	263.00	101.00	0.500000	1	16225.709	263.00	101.00	1.6826
16353.996	16342.389	263.00	101.00	0.500000	1	16242.385	263.00	101.00	1.6461
16387.372	16376.122	263.00	101.00	0.500000	1	16275.878	263.00	101.00	1.6134
16404.013	16392.322	263.00	101.00	0.500000	1	16292.692	263.00	101.00	1.6549
16436.903	16426.112	263.00	101.00	0.500000	1	16325.756	263.00	101.00	1.9031
16468.701	16458.541	263.00	101.00	0.500000	1	16359.466	263.00	101.00	1.3985
16485.242	16475.600	263.00	101.00	0.500000	1	16376.122	263.00	101.00	1.5484
16516.778	16492.434	263.00	101.00	0.500000	1	16409.193	263.00	101.00	1.6581
16520.484	16509.680	263.00	101.00	0.500000	1	16409.193	263.00	101.00	1.5298
16553.989	16542.315	263.00	101.00	0.500000	1	16442.018	263.00	101.00	1.9880
16587.421	16575.687	263.00	101.00	0.500000	1	16475.600	263.00	101.00	1.9514
16603.989	16592.442	263.00	101.00	0.500000	1	16492.434	263.00	101.00	1.6289
16629.555	16609.307	263.00	101.00	0.500000	1	16526.269	263.00	101.00	1.6206
16645.454	16626.850	263.00	101.00	0.500000	1	16542.315	263.00	101.00	1.5357
16677.500	16658.778	263.00	101.00	0.500000	1	16575.687	263.00	101.00	1.6471
16709.526	16692.320	263.00	101.00	0.500000	1	16609.307	263.00	101.00	1.6698
16725.577	16709.024	263.00	101.00	0.500000	1	16609.307	263.00	101.00	1.7669
16756.828	16742.531	263.00	101.00	0.500000	1	16643.251	263.00	101.00	1.4763
16770.594	16758.891	263.00	101.00	0.500000	1	16658.778	263.00	101.00	1.9722
16804.206	16792.534	263.00	101.00	0.500000	1	16692.320	263.00	101.00	1.6265
16837.002	16825.407	263.00	101.00	0.500000	1	16725.856	263.00	101.00	1.6766
16853.235	16842.106	263.00	101.00	0.500000	1	16742.531	263.00	101.00	2.0918
16885.608	16876.118	263.00	101.00	0.500000	1	16775.725	263.00	101.00	1.3989
16900.652	16876.118	263.00	101.00	0.500000	1	16792.534	263.00	101.00	1.5765
16933.722	16909.825	263.00	101.00	0.500000	1	16825.407	263.00	101.00	1.4222
16964.879	16942.041	263.00	101.00	0.500000	1	16859.106	263.00	101.00	1.7274
16980.821	16958.854	263.00	101.00	0.500000	1	16876.118	263.00	101.00	1.4338
17012.819	16992.393	263.00	101.00	0.500000	1	16909.825	263.00	101.00	1.6001
17020.670	17008.973	263.00	101.00	0.500000	1	16909.825	263.00	101.00	2.0241
17054.020	17042.587	263.00	101.00	0.500000	1	16942.041	263.00	101.00	1.6597
17087.317	17075.741	263.00	101.00	0.500000	1	16975.794	263.00	101.00	1.8129
17104.107	17092.398	263.00	101.00	0.500000	1	16992.393	263.00	101.00	1.8338
17137.317	17126.558	263.00	101.00	0.500000	1	17025.843	263.00	101.00	1.6889
17153.944	17143.390	263.00	101.00	0.500000	1	17042.587	263.00	101.00	1.7279
17187.201	17176.026	263.00	101.00	0.500000	1	17075.741	263.00	101.00	1.9417
17220.579	17209.010	263.00	101.00	0.500000	1	17109.058	263.00	101.00	1.8292
17237.164	17225.495	263.00	101.00	0.500000	1	17126.558	263.00	101.00	1.6534
17268.662	17258.795	263.00	101.00	0.500000	1	17159.482	263.00	101.00	1.3909
17270.439	17258.795	263.00	101.00	0.500000	1	17159.482	263.00	101.00	1.5957
17301.538	17292.350	263.00	101.00	0.500000	1	17192.501	263.00	101.00	1.6578
17333.595	17325.560	263.00	101.00	0.500000	1	17225.495	263.00	101.00	1.8578
17349.856	17325.560	263.00	101.00	0.500000	1	17242.027	263.00	101.00	1.4643
17381.731	17359.117	263.00	101.00	0.500000	1	17275.563	263.00	101.00	1.7316
17396.637	17375.715	263.00	101.00	0.500000	1	17292.350	263.00	101.00	1.5304
17429.503	17410.550	263.00	101.00	0.500000	1	17325.560	263.00	101.00	1.4551
17461.555	17442.247	263.00	101.00	0.500000	1	17359.117	263.00	101.00	1.5564
17477.647	17458.889	263.00	101.00	0.500000	1	17375.715	263.00	101.00	1.6217
17508.866	17492.933	263.00	101.00	0.500000	1	17392.945	263.00	101.00	1.7227
17520.476	17509.160	263.00	101.00	0.500000	1	17410.550	263.00	101.00	1.6670
17553.864	17542.449	263.00	101.00	0.500000	1	17442.247	263.00	101.00	1.5863
17587.154	17576.002	263.00	101.00	0.500000	1	17476.083	263.00	101.00	1.9703
17603.867	17592.687	263.00	101.00	0.500000	1	17492.933	263.00	101.00	1.9524
17637.212	17626.349	263.00	101.00	0.500000	1	17526.022	263.00	101.00	1.6156
17645.330	17626.349	263.00	101.00	0.500000	1	17542.449	263.00	101.00	1.4624
17677.639	17659.039	263.00	101.00	0.500000	1	17576.002	263.00	101.00	1.6778
17708.846	17692.338	263.00	101.00	0.500000	1	17592.687	263.00	101.00	1.6620
17727.314	17709.202	263.00	101.00	0.500000	1	17626.349	263.00	101.00	1.5811
17765.187	17742.490	263.00	101.00	0.500000	1	17659.039	263.00	101.00	1.5705
17770.443	17759.001	263.00	101.00	0.500000	1	17659.039	263.00	101.00	1.7431
17801.580	17792.430	263.00	101.00	0.500000	1	17692.338	263.00	101.00	1.4204
17833.478	17809.044	263.00	101.00	0.500000	1	17725.981	263.00	101.00	1.5242
17848.719	17825.756	263.00	101.00	0.500000	1	17742.490	263.00	101.00	1.5819
17880.447	17859.224	263.00	101.00	0.500000	1	17775.757	263.00	101.00	1.4559
17896.619	17875.625	263.00	101.00	0.500000	1	17792.430	263.00	101.00	1.8932
17929.170	17909.248	263.00	101.00	0.500000	1	17825.756	263.00	101.00	1.5008
17960.706	17942.201	263.00	101.00	0.500000	1	17859.224	263.00	101.00	1.6239
17973.584	17958.783	263.00	101.00	0.500000	1	17859.224	263.00	101.00	1.4740
18005.519	17992.647	263.00	101.00	0.500000	1	17892.235	263.00	101.00	1.4400
18021.763	18008.968	263.00	101.00	0.500000	1	17909.248	263.00	101.00	1.4368
18053.216	18042.693	263.00	101.00	0.500000	1	17942.201	263.00	101.00	1.6584
18084.631	18075.512	263.00	101.00	0.500000	1	17975.604	263.00	101.00	1.4518
18100.661	18075.512	263.00	101.00	0.500000	1	17992.647	263.00	101.00	1.5442
18132.810	18109.097	263.00	101.00	0.500000	1	18025.575	263.00	101.00	1.6070
18148.922	18125.602	263.00	101.00	0.500000	1	18042.693	263.00	101.00	1.5859
18181.863	18160.183	263.00	101.00	0.500000	1	18075.512	263.00	101.00	1.6195
18213.747	18192.514	263.00	101.00	0.500000	1	18109.097	263.00	101.00	1.4833
18229.976	18209.169	263.00	101.00	0.500000	1	18125.602	263.00	101.00	1.5741
18261.108	18242.544	263.00	101.00	0.500000	1	18160.183	263.00	101.00	1.5817
18270.629	18259.022	263.00	101.00	0.500000	1	18160.183	263.00	101.00	1.7314
18303.859	18292.676	263.00	101.00	0.500000	1	18192.514	263.00	101.00	1.8157
18337.234	18325.504	263.00	101.00	0.500000	1	18225.978	263.00	101.00	1.9413
18353.879	18342.315	263.00	101.00	0.500000	1	18242.544	263.00	101.00	1.6459
18385.987	18375.575	263.00	101.00	0.500000	1	18275.976	263.00	101.00	1.4831
18397.703	18375.575	263.00	101.00	0.500000	1	18292.676	263.00	101.00	1.4463
18433.834	18425.486	263.00	101.00	0.500000	1	18325.504	263.00	101.00	1.4116
18465.041	18441.885	263.00	101.00	0.500000	1	18358.996	263.00	101.00	1.5318
18480.702	18458.814	263.00	101.00	0.500000	1	18375.575	263.00	101.00	1.4553
18511.434	18492.353	263.00	101.00	0.500000	1	18409.272	263.00	101.00	1.5806
18520.572	18509.623	263.00	101.00	0.500000	1	18409.272	263.00	101.00	1.9701
18553.966	18542.640	263.00	101.00	0.500000	1	18441.885	263.00	101.00	1.7651
18587.219	18575.678	263.00	101.00	0.500000	1	18475.641	263.00	101.00	2.1245
18603.851	18592.199	263.00	101.00	0.500000	1	18492.353	263.00	101.00	1.6776
18635.825	18625.887	263.00	101.00	0.500000	1	18526.531	263.00	101.00	1.4664
18645.597	18625.887	263.00	101.00	0.500000	1	18542.640	263.00	101.00	1.5200
18677.585	18659.897	263.00	101.00	0.500000	1	18575.678	263.00	101.00	1.6076
18709.633	18692.245	263.00	101.00	0.500000	1	18608.872	263.00	101.00	1.5307
18725.573	18708.831	263.00	101.00	0.500000	1	18608.872	263.00	101.00	1.7063
18756.929	18742.308	263.00	101.00	0.500000	1	18642.675	263.00	101.00	1.4742
18770.566	18758.803	263.00	101.00	0.500000	1	18659.897	263.00	101.00	1.6549
18803.874	18792.282	263.00	101.00	0.500000	1	18692.245	263.00	101.00	1.5584
18837.316	18825.582	263.00	101.00	0.500000	1	18725.641	263.00	101.00	1.7600
18853.422	18842.169	263.00	101.00	0.500000	1	18742.308	263.00	101.00	1.5797
18884.803	18875.413	263.00	101.00	0.500000	1	18775.515	263.00	101.00	1.4949
18900.920	18891.890	263.00	101.00	0.500000	1	18792.282	263.00	101.00	1.4583
18932.932	18908.870	263.00	101.00	0.500000	1	18825.582	263.00	101.00	1.5648
18965.923	18942.079	263.00	101.00	0.500000	1	18858.970	263.00	101.00	1.5516
18980.885	18958.934	263.00	101.00	0.500000	1	18875.413	263.00	101.00	1.6471
19013.017	18992.419	263.00	101.00	0.500000	1	18908.870	263.00	101.00	1.4882
19020.477	19008.718	263.00	101.00	0.500000	1	18908.870	263.00	101.00	1.9090
19053.874	19042.396	263.00	101.00	0.500000	1	18942.079	263.00	101.00	1.6988
19087.144	19075.874	263.00	101.00	0.500000	1	18975.807	263.00	101.00	1.8417
19103.879	19092.581	297.00	149.00	0.437500	1	18992.419	263.00	101.00	1.7531
19137.193	19125.802	297.00	149.00	0.437500	1	19025.541	263.00	101.00	2.2575
19153.879	19142.321	297.00	149.00	0.437500	1	19042.396	263.00	101.00	1.7617
19185.883	19176.486	297.00	149.00	0.437500	1	19075.874	263.00	101.00	1.4568
19217.779	19208.872	297.00	149.00	0.437500	1	19108.910	297.00	149.00	1.5059
19233.081	19208.872	297.00	149.00	0.437500	1	19125.802	297.00	149.00	1.6336
19263.829	19242.978	297.00	149.00	0.437500	1	19159.654	297.00	149.00	1.4803
19270.430	19258.992	297.00	149.00	0.437500	1	19159.654	297.00	149.00	1.9119
19303.921	19292.164	297.00	149.00	0.437500	1	19192.484	297.00	149.00	1.6384
19332.763	19308.947	297.00	149.00	0.437500	1	19225.957	297.00	149.00	1.5786
19349.550	19325.968	297.00	149.00	0.437500	1	19242.978	297.00	149.00	1.5430
19380.925	19359.696	297.00	149.00	0.437500	1	19275.451	297.00	149.00	1.5703
19396.835	19359.696	297.00	149.00	0.437500	1	19292.164	297.00	149.00	1.4808
19428.931	19359.696	297.00	149.00	0.437500	1	19325.968	297.00	149.00	1.6422
19460.931	19359.696	297.00	149.00	0.437500	1	19359.696	297.00	149.00	1.5438
19477.550	19359.696	297.00	149.00	0.437500	1	19359.696	297.00	149.00	1.6037
19508.819	19359.696	297.00	149.00	0.437500	1	19359.696	297.00	149.00	1.8095
19524.718	19359.696	297.00	149.00	0.437500	1	19359.696	297.00	149.00	1.6660
19553.886	19359.696	297.00	149.00	0.437500	1	19359.696	297.00	149.00	2.2823
19586.447	19575.055	354.00	229.00	0.333333	1	19359.696	297.00	149.00	1.4844
19605.483	19590.923	354.00	229.00	0.333333	1	19359.696	297.00	149.00	1.5640
19633.540	19623.449	354.00	229.00	0.333333	1	19359.696	297.00	149.00	1.4249
19649.347	19640.177	354.00	229.00	0.333333	1	19359.696	297.00	149.00	1.4410
19680.637	19656.919	354.00	229.00	0.333333	1	19575.055	354.00	229.00	1.6808
19711.734	19690.886	354.00	229.00	0.333333	1	19606.818	354.00	229.00	1.5110
19728.031	19707.009	354.00	229.00	0.333333	1	19623.449	354.00	229.00	2.0175
19759.838	19740.897	377.00	261.00	0.291146	1	19656.919	354.00	229.00	1.5563
19770.496	19757.057	377.00	261.00	0.291146	1	19656.919	354.00	229.00	1.4609
19803.914	19790.182	377.00	261.00	0.291146	1	19690.886	354.00	229.00	1.5145
19836.665	19823.964	377.00	261.00	0.291146	1	19724.127	354.00	229.00	1.4921
19860.834	19840.641	377.00	261.00	0.291146	1	19757.057	377.00	261.00	1.4982
19884.355	19873.486	377.00	261.00	0.291146	1	19773.486	377.00	261.00	1.3556
19897.895	19873.486	377.00	261.00	0.291146	1	19790.182	377.00	261.00	1.6181
19930.657	19906.994	377.00	261.00	0.291146	1	19823.964	377.00	261.00	1.4884
19961.678	19940.444	377.00	261.00	0.291146	1	19856.774	377.00	261.00	1.5003
19978.021	19957.063	377.00	261.00	0.291146	1	19873.486	377.00	261.00	1.5240
20005.490	19990.776	377.00	261.00	0.291146	1	19890.235	377.00	261.00	1.5020
